problem_name,ptype,xtype,dim,mb,ml,mu,mcon,mlcon,mnlcon,m_ub,m_eq,m_linear_ub,m_linear_eq,m_nonlinear_ub,m_nonlinear_eq,f0,isfeasibility,isgrad,ishess,isjcub,isjceq,ishcub,ishceq,argins,dims,mbs,mls,mus,mcons,mlcons,mnlcons,m_ubs,m_eqs,m_linear_ubs,m_linear_eqs,m_nonlinear_ubs,m_nonlinear_eqs,f0s
CONGIGMZ,n,r,3,0,0,0,5,3,2,5,0,3,0,2,0,2.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
COOLHANSLS,u,r,9,0,0,0,0,0,0,0,0,0,0,0,0,902930.45122,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
COOLHANS,n,r,9,0,0,0,9,0,9,0,9,0,0,0,9,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
CORE1,n,r,65,121,65,56,59,35,24,18,41,15,20,3,21,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CORE2,n,r,157,273,157,116,134,74,60,26,108,26,48,0,60,0.0,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
CORKSCRW,n,r,96,98,49,49,70,60,10,10,60,0,60,10,0,15.0,0,1,1,1,0,1,0,10 50 100 500,96 456 906 4506,98 418 818 4018,49 209 409 2009,49 209 409 2009,70 350 700 3500,60 300 600 3000,10 50 100 500,10 50 100 500,60 300 600 3000,0 0 0 0,60 300 600 3000,10 50 100 500,0 0 0 0,15.0 16.33333333333333 16.49999999999999 16.63333333333332
COSHFUN,n,r,25,0,0,0,8,0,8,8,0,0,0,8,0,0.0,0,1,1,1,0,1,0,3 8 14 20 200,10 25 43 61 601,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,3 8 14 20 200,0 0 0 0 0,3 8 14 20 200,3 8 14 20 200,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,3 8 14 20 200,0 0 0 0 0,0.0 0.0 0.0 0.0 0.0
COSINE,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,7.898243057013355,0,1,1,0,0,0,0,10 100,10 100,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,7.898243057013355 86.88067362714695
CRAGGLVY,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,3303.566516699874,0,1,1,0,0,0,0,1 4 24 49 249 499,4 10 50 100 500 1000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,2.266182511289055 3303.566516699874 25312.235411290447 52823.07152952862 272909.76047543564 548018.1216578208
CRESC4,n,r,6,5,4,1,8,0,8,8,0,0,0,8,0,2.8821855788993394,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
CRESC50,n,r,6,5,4,1,100,0,100,100,0,0,0,100,0,2.8821855788993394,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
CSFI1,n,r,5,6,5,1,4,0,4,2,2,0,0,2,2,-0.5,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CSFI2,n,r,5,5,5,0,4,0,4,2,2,0,0,2,2,0.5,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
CUBENE,n,r,2,0,0,0,2,1,1,0,2,0,1,0,1,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
CUBE,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,749.0383999999999,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
CURLY10,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,-0.0007592749988441964,0,1,1,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,-0.006237221463658019
CURLY20,u,r,25,0,0,0,0,0,0,0,0,0,0,0,0,-0.0024171269028558096,0,1,1,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,-0.01296535045367952
CURLY30,u,r,35,0,0,0,0,0,0,0,0,0,0,0,0,-0.005146698337181554,0,1,1,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,-0.02038297204649621
CVXQP1,l,r,10,20,10,10,5,5,0,0,5,0,5,0,0,61.875,0,1,1,0,0,0,0,10 50 100,10 50 100,20 100 200,10 50 100,10 50 100,5 25 50,5 25 50,0 0 0,0 0 0,5 25 50,0 0 0,5 25 50,0 0 0,0 0 0,61.875 1434.375 5681.25
CYCLIC3LS,u,r,12,0,0,0,0,0,0,0,0,0,0,0,0,9.98001e+18,0,1,1,0,0,0,0,4 10 100,6 12 102,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,3.992004e+18 9.98001e+18 9.980009999999974e+19
CYCLIC3,n,r,12,0,0,0,12,2,10,0,12,0,2,0,10,0.0,1,1,1,0,1,0,1,4 10 100,6 12 102,0 0 0,0 0 0,0 0 0,6 12 102,2 2 2,4 10 100,0 0 0,6 12 102,0 0 0,2 2 2,0 0 0,4 10 100,0 0 0
CYCLOOCFLS,u,r,20,0,0,0,0,0,0,0,0,0,0,0,0,43.4220920138889,0,1,1,0,0,0,0,8 100,20 296,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,43.4220920138889 512.3281377678804
CYCLOOCF,n,r,20,0,0,0,16,0,16,0,16,0,0,0,16,0.0,1,1,1,0,1,0,1,8 100,20 296,0 0,0 0,0 0,16 200,0 0,16 200,0 0,16 200,0 0,0 0,0 0,16 200,0 0
CYCLOOCTLS,b,r,24,8,4,4,0,0,0,0,0,0,0,0,0,46.8361545138889,0,1,1,0,0,0,0,8 100,24 300,8 8,4 4,4 4,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,46.8361545138889 511.80126886339065
CYCLOOCT,n,r,24,8,4,4,16,0,16,0,16,0,0,0,16,0.0,1,1,1,0,1,0,1,8 100,24 300,8 8,4 4,4 4,16 200,0 0,16 200,0 0,16 200,0 0,0 0,0 0,16 200,0 0
DALLASS,l,r,46,92,46,46,31,31,0,0,31,0,31,0,0,12499373.516325451,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DANIWOODLS,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,149.71921907712198,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DANIWOOD,n,r,2,0,0,0,6,0,6,0,6,0,0,0,6,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
DANWOODLS,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,149.71921907712198,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DANWOOD,n,r,2,0,0,0,6,0,6,0,6,0,0,0,6,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
DECONVBNE,n,r,63,86,63,23,40,0,40,0,40,0,0,0,40,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
DECONVB,b,r,63,86,63,23,0,0,0,0,0,0,0,0,0,110.354018598764,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DECONVC,n,r,63,75,63,12,1,0,1,0,1,0,0,0,1,110.354018598764,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
DECONVU,b,r,63,24,12,12,0,0,0,0,0,0,0,0,0,110.354018598764,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DEGDIAG,b,r,11,11,11,0,0,0,0,0,0,0,0,0,0,22.0,0,1,1,0,0,0,0,10 50 100,11 51 101,11 51 101,11 51 101,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,22.0 102.0 202.0
DEGENLPA,l,r,20,40,20,20,15,15,0,0,15,0,15,0,0,533.369,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DEGENLPB,l,r,20,40,20,20,15,15,0,0,15,0,15,0,0,-533.369,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DEGTRID2,b,r,11,11,11,0,0,0,0,0,0,0,0,0,0,3.0,0,1,1,0,0,0,0,50 100,51 101,51 101,51 101,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,3.0 3.0
DEGTRID,b,r,11,11,11,0,0,0,0,0,0,0,0,0,0,3.0,0,1,1,0,0,0,0,50 100,51 101,51 101,51 101,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,3.0 3.0
DEMBO7,n,r,16,32,16,16,20,1,19,20,0,1,0,19,0,284.73974935999973,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
DEMYMALO,n,r,3,0,0,0,3,2,1,3,0,2,0,1,0,0.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
DENSCHNA,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,7.952492442012559,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DENSCHNBNE,n,r,2,0,0,0,3,2,1,0,3,0,2,0,1,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
DENSCHNB,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DENSCHNC,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,889.3031475218829,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DENSCHNDNE,n,r,3,0,0,0,3,0,3,0,3,0,0,0,3,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
DENSCHND,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,83210000.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DENSCHNE,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,148.99932918727936,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DENSCHNFNE,n,r,2,0,0,0,2,0,2,0,2,0,0,0,2,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
DENSCHNF,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,416.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DEVGLA1NE,n,r,4,0,0,0,24,0,24,0,24,0,0,0,24,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
DEVGLA1,u,r,4,0,0,0,0,0,0,0,0,0,0,0,0,105126.83395223225,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DEVGLA2B,b,r,5,10,5,5,0,0,0,0,0,0,0,0,0,10940.086368596221,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DEVGLA2NE,n,r,5,0,0,0,16,0,16,0,16,0,0,0,16,0.0,1,1,1,0,1,0,1,,,,,,,,,,,,,,,
DEVGLA2,u,r,5,0,0,0,0,0,0,0,0,0,0,0,0,10940.086368596221,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DGOSPEC,b,r,3,6,3,3,0,0,0,0,0,0,0,0,0,1016.0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DIAGIQB,b,r,10,20,10,10,0,0,0,0,0,0,0,0,0,4.749999999999999,0,1,1,0,0,0,0,10 50 100 500,10 50 100 500,20 100 200 1000,10 50 100 500,10 50 100 500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,4.749999999999999 -145.25 -707.7500000000002 -20207.749999999996
DIAGIQE,b,r,10,20,10,10,0,0,0,0,0,0,0,0,0,12.5,0,1,1,0,0,0,0,10 50 100 500,10 50 100 500,20 100 200 1000,10 50 100 500,10 50 100 500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,12.5 62.5 125.0 625.0
DIAGIQT,b,r,10,20,10,10,0,0,0,0,0,0,0,0,0,16.25,0,1,1,0,0,0,0,10 50 100 500,10 50 100 500,20 100 200 1000,10 50 100 500,10 50 100 500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,16.25 246.24999999999997 908.75 21208.75
DIAGPQB,b,r,10,20,10,10,0,0,0,0,0,0,0,0,0,29.25,0,1,1,0,0,0,0,10 50 100 500,10 50 100 500,20 100 200 1000,10 50 100 500,10 50 100 500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,29.25 479.25 1791.7500000000002 42291.75
DIAGPQE,b,r,10,20,10,10,0,0,0,0,0,0,0,0,0,37.5,0,1,1,0,0,0,0,10 50 100 500,10 50 100 500,20 100 200 1000,10 50 100 500,10 50 100 500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,37.5 687.5 2625.0 63125.0
DIAGPQT,b,r,10,20,10,10,0,0,0,0,0,0,0,0,0,41.25,0,1,1,0,0,0,0,10 50 100 500,10 50 100 500,20 100 200 1000,10 50 100 500,10 50 100 500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,41.25 871.25 3408.7500000000005 83708.75000000001
DIAMON2DLS,u,r,66,0,0,0,0,0,0,0,0,0,0,0,0,3557546.8214740874,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DIAMON3DLS,u,r,99,0,0,0,0,0,0,0,0,0,0,0,0,4028942.9527573423,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DIPIGRI,n,r,7,0,0,0,4,0,4,4,0,0,0,4,0,714.0,0,1,1,1,0,1,0,,,,,,,,,,,,,,,
DISC2,n,r,29,14,7,7,23,0,23,6,17,0,0,6,17,0.5,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DISCS,n,r,36,18,15,3,66,0,66,48,18,0,0,48,18,78.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DITTERT,n,r,61,86,61,25,37,11,26,0,37,0,11,0,26,0.0,0,1,1,0,1,0,1,2 3 4 5 6 7 8 9 10,9 19 35 61 105 183 327 601 1133,13 28 51 86 141 232 391 682 1233,9 19 35 61 105 183 327 601 1133,4 9 16 25 36 49 64 81 100,6 11 20 37 70 135 264 521 1034,5 7 9 11 13 15 17 19 21,1 4 11 26 57 120 247 502 1013,0 0 0 0 0 0 0 0 0,6 11 20 37 70 135 264 521 1034,0 0 0 0 0 0 0 0 0,5 7 9 11 13 15 17 19 21,0 0 0 0 0 0 0 0 0,1 4 11 26 57 120 247 502 1013,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
DIXCHLNG,n,r,10,0,0,0,5,0,5,0,5,0,0,0,5,313465.4312554012,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
DIXCHLNV,n,r,10,10,10,0,5,0,5,0,5,0,0,0,5,308228.3201442901,0,1,1,0,1,0,1,10 50 100,10 50 100,10 50 100,10 50 100,0 0 0,5 25 50,0 0 0,5 25 50,0 0 0,5 25 50,0 0 0,0 0 0,0 0 0,5 25 50,308228.3201442901 451518480.9388371 13095178184.897888
DIXMAANA1,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,143.5,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,143.5 856.0 2851.0 14251.0
DIXMAANB,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,228.25,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,228.25 1409.5 4717.0 23617.0
DIXMAANC,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,395.5,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,395.5 2458.0 8233.0 41233.0
DIXMAAND,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,756.76,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,756.76 4722.760000000003 15827.56 79283.56000000073
DIXMAANE1,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,113.5,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,113.5 665.5833333333334 2211.4166666666665 11044.75
DIXMAANF,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,199.25,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,199.25 1225.2916666666667 4098.208333333333 20514.875
DIXMAANG,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,365.5,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,365.5 2267.5833333333335 7593.416666666667 38026.75
DIXMAANH,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,724.5999999999999,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,724.5999999999999 4518.933333333336 15143.066666666666 75852.40000000072
DIXMAANI1,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,103.16666666666667,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,103.16666666666667 603.591049382716 2004.8819444444446 10012.287499999999
DIXMAANJ,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,189.10555555555555,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,189.10555555555555 1164.2992283950616 3894.9420833333334 19498.64397222222
DIXMAANK,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,355.16666666666663,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,355.16666666666663 2205.591049382716 7386.881944444444 36994.2875
DIXMAANL,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,713.8586666666666,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,713.8586666666666 4454.781382716053 14929.472044444443 74784.87752000074
DIXMAANM1,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,52.5,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,52.5 286.25771604938274 940.8819444444446 4681.620833333332
DIXMAANN,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,100.77222222222224,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,100.77222222222224 605.1325617283951 2017.4420833333338 10087.810638888886
DIXMAANO,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,178.50000000000003,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,178.50000000000003 1087.2577160493827 3631.8819444444453 18172.62083333333
DIXMAANP,u,r,15,0,0,0,0,0,0,0,0,0,0,0,0,346.39199999999994,0,1,1,0,0,0,0,5 30 100 500,15 90 300 1500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,346.39199999999994 2128.648049382716 7119.072044444445 35635.810853333336
DIXON3DQ,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,1,1,0,0,0,0,10 100,10 100,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,0 0,8.0 8.0
DJTL,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,-2641.3632314451997,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DMN15102LS,u,r,66,0,0,0,0,0,0,0,0,0,0,0,0,3557546.8214740874,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DMN15103LS,u,r,99,0,0,0,0,0,0,0,0,0,0,0,0,4028942.9527573423,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DMN15332LS,u,r,66,0,0,0,0,0,0,0,0,0,0,0,0,491558.00201876264,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DMN15333LS,u,r,99,0,0,0,0,0,0,0,0,0,0,0,0,484133.4482526387,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DMN37142LS,u,r,66,0,0,0,0,0,0,0,0,0,0,0,0,263050.2304652962,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DMN37143LS,u,r,99,0,0,0,0,0,0,0,0,0,0,0,0,150235.7958013504,0,1,1,0,0,0,0,,,,,,,,,,,,,,,
DNIEPER,n,r,61,120,60,60,24,0,24,0,24,0,0,0,24,-891.0192719999999,0,1,1,0,1,0,1,,,,,,,,,,,,,,,
DQRTIC,u,r,10,0,0,0,0,0,0,0,0,0,0,0,0,8773.0,0,1,1,0,0,0,0,10 50 100 500,10 50 100 500,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,8773.0 53651865.0 1854273730.0 6156790168650.0
DRCAV1LQ,b,r,196,192,96,96,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,10 31 63 100,196 1225 4489 10816,192 528 1040 1632,96 264 520 816,96 264 520 816,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0.0 0.0 0.0 0.0
DRCAV2LQ,b,r,196,192,96,96,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,10 31 63 100,196 1225 4489 10816,192 528 1040 1632,96 264 520 816,96 264 520 816,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0.0 0.0 0.0 0.0
DRCAV3LQ,b,r,196,192,96,96,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,10 31 63 100,196 1225 4489 10816,192 528 1040 1632,96 264 520 816,96 264 520 816,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0 0 0 0,0.0 0.0 0.0 0.0
DRCAVTY1,n,r,196,192,96,96,100,0,100,0,100,0,0,0,100,0.0,1,1,1,0,1,0,1,10 31 63 100,196 1225 4489 10816,192 528 1040 1632,96 264 520 816,96 264 520 816,100 961 3969 10000,0 0 0 0,100 961 3969 10000,0 0 0 0,100 961 3969 10000,0 0 0 0,0 0 0 0,0 0 0 0,100 961 3969 10000,0 0 0 0
DRCAVTY2,n,r,196,192,96,96,100,0,100,0,100,0,0,0,100,0.0,1,1,1,0,1,0,1,10 31 63 100,196 1225 4489 10816,192 528 1040 1632,96 264 520 816,96 264 520 816,100 961 3969 10000,0 0 0 0,100 961 3969 10000,0 0 0 0,100 961 3969 10000,0 0 0 0,0 0 0 0,0 0 0 0,100 961 3969 10000,0 0 0 0
DRCAVTY3,n,r,196,192,96,96,100,0,100,0,100,0,0,0,100,0.0,1,1,1,0,1,0,1,10 31 63 100,196 1225 4489 10816,192 528 1040 1632,96 264 520 816,96 264 520 816,100 961 3969 10000,0 0 0 0,100 961 3969 10000,0 0 0 0,100 961 3969 10000,0 0 0 0,0 0 0 0,0 0 0 0,100 961 3969 10000,0 0 0 0
DRUGDISE,n,r,63,76,53,23,50,0,50,0,50,0,0,0,50,2.4,0,1,1,0,1,0,1,10 100,63 603,76 706,53 503,23 203,50 500,0 0,50 500,0 0,50 500,0 0,0 0,0 0,50 500,2.4 2.4
DRUGDIS,n,r,34,57,34,23,20,0,20,0,20,0,0,0,20,2.4,0,1,1,0,1,0,1,10 50 100 200 500,34 154 304 604 1504,57 257 507 1007 2507,34 154 304 604 1504,23 103 203 403 1003,20 100 200 400 1000,0 0 0 0 0,20 100 200 400 1000,0 0 0 0 0,20 100 200 400 1000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,20 100 200 400 1000,2.4 2.4 2.4 2.4 2.4
DTOC1L,l,r,58,8,4,4,36,36,0,0,36,0,36,0,0,1.28125,0,1,1,0,0,0,0,10 50 100 500,58 298 598 2998,8 8 8 8,4 4 4 4,4 4 4 4,36 196 396 1996,36 196 396 1996,0 0 0 0,0 0 0 0,36 196 396 1996,0 0 0 0,36 196 396 1996,0 0 0 0,0 0 0 0,1.28125 6.90625 13.9375 70.1875
DTOC1NA,n,r,58,8,4,4,36,0,36,0,36,0,0,0,36,1.28125,0,1,1,0,1,0,1,10 50 100 500,58 298 598 2998,8 8 8 8,4 4 4 4,4 4 4 4,36 196 396 1996,0 0 0 0,36 196 396 1996,0 0 0 0,36 196 396 1996,0 0 0 0,0 0 0 0,0 0 0 0,36 196 396 1996,1.28125 6.90625 13.9375 70.1875
DTOC1NB,n,r,58,8,4,4,36,0,36,0,36,0,0,0,36,1.28125,0,1,1,0,1,0,1,10 50 100 500,58 298 598 2998,8 8 8 8,4 4 4 4,4 4 4 4,36 196 396 1996,0 0 0 0,36 196 396 1996,0 0 0 0,36 196 396 1996,0 0 0 0,0 0 0 0,0 0 0 0,36 196 396 1996,1.28125 6.90625 13.9375 70.1875
