problem_name,ptype,xtype,dim,mb,ml,mu,mcon,mlcon,mnlcon,m_ub,m_eq,m_linear_ub,m_linear_eq,m_nonlinear_ub,m_nonlinear_eq,f0,isfeasibility,isgrad,ishess,isjcub,isjceq,ishcub,ishceq,argins,dims,mbs,mls,mus,mcons,mlcons,mnlcons,m_ubs,m_eqs,m_linear_ubs,m_linear_eqs,m_nonlinear_ubs,m_nonlinear_eqs,f0s
DEGENLPA,l,r,20,40,20,20,15,15,0,0,15,0,15,0,0,533.369,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DEGENLPB,l,r,20,40,20,20,15,15,0,0,15,0,15,0,0,-533.369,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DEGENQP,l,r,50,100,50,50,250025,250025,0,250000,25,250000,25,0,0,151.0,0,1,1,1,1,1,1,{'N':10}{'N':20},10 20,20 40,10 20,10 20,2005 16010,2005 16010,0 0,2000 16000,5 10,2000 16000,5 10,0 0,0 0,31.0 61.0
DEGENQPC,l,r,50,100,50,50,39225,39225,0,39200,25,39200,25,0,0,151.0,0,1,1,1,1,1,1,{'N':10}{'N':20}{'N':100},10 20 100,20 40 200,10 20 100,10 20 100,245 2290 323450,245 2290 323450,0 0 0,240 2280 323400,5 10 50,240 2280 323400,5 10 50,0 0 0,0 0 0,31.0 61.0 301.0
DEGTRID,b,r,100001,100001,100001,0,0,0,0,0,0,0,0,0,0,3.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DEGTRID2,b,r,100001,100001,100001,0,0,0,0,0,0,0,0,0,0,3.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DEGTRIDL,l,r,100001,100001,100001,0,1,1,0,0,1,0,1,0,0,200005.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DEMBO7,n,r,16,32,16,16,21,1,20,21,0,1,0,20,0,284.73974935999973,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DEMYMALO,n,r,3,0,0,0,3,2,1,3,0,2,0,1,0,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DENSCHNA,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,7.952492442012559,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DENSCHNB,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DENSCHNC,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,889.3031475218829,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DENSCHND,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,83210000.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DENSCHNE,u,r,3,0,0,0,0,0,0,0,0,0,0,0,0,148.99932918727936,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DENSCHNF,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,416.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DIPIGRI,n,r,7,0,0,0,4,0,4,4,0,0,0,4,0,714.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DISC2,n,r,29,14,7,7,23,0,23,6,17,0,0,6,17,0.5,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DISCS,n,r,33,12,12,0,66,0,66,48,18,0,0,48,18,78.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DITTERT,n,r,1133,1233,1133,100,1034,21,1013,0,1034,0,21,0,1013,0.0,0,1,1,1,1,1,1,{'N':2}{'N':3}{'N':4}{'N':5}{'N':6}{'N':7}{'N':8}{'N':9},9 19 35 61 105 183 327 601,13 28 51 86 141 232 391 682,9 19 35 61 105 183 327 601,4 9 16 25 36 49 64 81,6 11 20 37 70 135 264 521,5 7 9 11 13 15 17 19,1 4 11 26 57 120 247 502,0 0 0 0 0 0 0 0,6 11 20 37 70 135 264 521,0 0 0 0 0 0 0 0,5 7 9 11 13 15 17 19,0 0 0 0 0 0 0 0,1 4 11 26 57 120 247 502,0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
DIXCHLNG,n,r,10,0,0,0,5,0,5,0,5,0,0,0,5,313465.431258363,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DIXCHLNV,n,r,1000,1000,1000,0,500,0,500,0,500,0,0,0,500,1199125217195107.0,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100}{'N':5000},10 50 100 5000,10 50 100 5000,10 50 100 5000,0 0 0 0,5 25 50 2500,0 0 0 0,5 25 50 2500,0 0 0 0,5 25 50 2500,0 0 0 0,0 0 0 0,0 0 0 0,5 25 50 2500,308228.3201435735 451518480.9388166 13095178184.898 3.7181718887609503e+18
DIXMAANA,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,28501.0,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,143.5 856.0 2851.0 14251.0 85501.0
DIXMAANB,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,47242.0,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,228.25 1409.5 4717.0 23617.0 141742.0
DIXMAANC,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,82483.0,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,395.5 2458.0 8233.0 41233.0 247483.0
DIXMAAND,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,158603.56000000364,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,756.76 4722.760000000003 15827.56 79283.56000000073 475883.5600000152
DIXMAANE,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,22086.4166666668,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,113.49999999892 665.58333333356 2211.4166666668 11044.74999999999 66253.0833333336
DIXMAANF,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,41035.708333333205,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,199.2499999988 1225.291666666656 4098.208333333212 20514.87499999999 123119.04166666641
DIXMAANG,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,76068.4166666668,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,365.49999999892 2267.58333333356 7593.4166666668 38026.749999999985 228235.0833333336
DIXMAANH,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,151739.06666667032,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,724.5999999988 4518.933333333363 15143.066666666788 75852.40000000072 455285.7333333484
DIXMAANI,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,20021.54652715608,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,103.166666663624 603.5910493750355 2004.8819443809116 10012.28749968912 60058.58340966233
DIXMAANJ,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,39003.27337437024,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,189.10555555243198 1164.299228387109 3894.9420832690616 19498.643971907335 117021.79174144183
DIXMAANK,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,74003.54652715608,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,355.16666666362397 2205.5910493750357 7386.881944380912 36994.287499689126 222040.58340966233
DIXMAANL,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,149604.13653716692,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,713.85866666368 4454.781382708321 14929.472044381737 74784.87751969356 448881.17341302003
DIXMAANM,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,9357.546527156082,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,52.499999996744 286.2577160431956 940.8819443809116 4681.620833020339 28061.250076331125
DIXMAANN,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,20175.77337437028,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,100.772222221232 605.1325617316212 2017.4420832696858 10087.810638576133 60527.62507477319
DIXMAANO,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,36348.546527156104,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,178.50000000106405 1087.2577160417559 3631.881944380912 18172.620833020377 109052.25007633124
DIXMAANP,u,r,3000,0,0,0,0,0,0,0,0,0,0,0,0,71281.7365370946,0,1,1,1,1,1,1,{'M':5}{'M':30}{'M':100}{'M':500}{'M':3000},15 90 300 1500 9000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,346.39199997567994 2128.648049363037 7119.072044318709 35635.81085300485 213865.44007954697
DIXON3DQ,u,r,10000,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,1,1,1,1,1,1,{'N':10}{'N':100}{'N':1000},10 100 1000,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,8.0 8.0 8.0
DJTL,u,r,2,0,0,0,0,0,0,0,0,0,0,0,0,-2641.3632314451997,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DMN15102,n,r,66,0,0,0,4643,0,4643,0,4643,0,0,0,4643,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DMN15102LS,u,r,66,0,0,0,0,0,0,0,0,0,0,0,0,3557546.5349733047,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DMN15103,n,r,99,0,0,0,4643,0,4643,0,4643,0,0,0,4643,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DMN15103LS,u,r,99,0,0,0,0,0,0,0,0,0,0,0,0,4028942.623325555,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DMN15332,n,r,66,0,0,0,4643,0,4643,0,4643,0,0,0,4643,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DMN15332LS,u,r,66,0,0,0,0,0,0,0,0,0,0,0,0,491557.9570002405,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DMN15333,n,r,99,0,0,0,4643,0,4643,0,4643,0,0,0,4643,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DMN15333LS,u,r,99,0,0,0,0,0,0,0,0,0,0,0,0,484133.4056700094,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DMN37142,n,r,66,0,0,0,4643,0,4643,0,4643,0,0,0,4643,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DMN37142LS,u,r,66,0,0,0,0,0,0,0,0,0,0,0,0,263050.21121036407,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DMN37143,n,r,99,0,0,0,4643,0,4643,0,4643,0,0,0,4643,0.0,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DMN37143LS,u,r,99,0,0,0,0,0,0,0,0,0,0,0,0,150235.782416813,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DNIEPER,n,r,57,112,56,56,24,0,24,0,24,0,0,0,24,-891.0192719999999,0,1,1,1,1,1,1,,,,,,,,,,,,,,,
DQDRTIC,u,r,5000,0,0,0,0,0,0,0,0,0,0,0,0,9041382.0,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100}{'N':500}{'N':1000},10 50 100 500 1000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,14472.0 86832.0 177282.0 900882.0 1805382.0
DQRTIC,u,r,5000,0,0,0,0,0,0,0,0,0,0,0,0,6.240630415166874e+17,0,1,1,1,1,1,1,{'N':10}{'N':50}{'N':100}{'N':500}{'N':1000},10 50 100 500 1000,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,0 0 0 0 0,8773.0 53651865.0 1854273730.0 6156790168650.0 198504327337300.0
DRCAV1LQ,u,r,3969,0,0,0,0,0,0,0,0,0,0,0,0,0.096923076864923,0,1,1,1,1,1,1,{'M':10}{'M':31}{'M':100},100 961 10000,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0.4513888896111113 0.18503214076179975 0.062475970670511353
DRCAV2LQ,u,r,3969,0,0,0,0,0,0,0,0,0,0,0,0,0.096923076864923,0,1,1,1,1,1,1,{'M':10}{'M':31}{'M':100},100 961 10000,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0.4513888896111113 0.18503214076179975 0.062475970670511353
DRCAV3LQ,u,r,3969,0,0,0,0,0,0,0,0,0,0,0,0,0.096923076864923,0,1,1,1,1,1,1,{'M':10}{'M':31}{'M':100},100 961 10000,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0 0 0,0.4513888896111113 0.18503214076179975 0.062475970670511353
DRCAVTY1,n,r,3969,0,0,0,3969,0,3969,0,3969,0,0,0,3969,0.0,1,1,1,1,1,1,1,{'M':10}{'M':31}{'M':100},100 961 10000,0 0 0,0 0 0,0 0 0,100 961 10000,0 0 0,100 961 10000,0 0 0,100 961 10000,0 0 0,0 0 0,0 0 0,100 961 10000,0 0 0
DRCAVTY2,n,r,3969,0,0,0,3969,0,3969,0,3969,0,0,0,3969,0.0,1,1,1,1,1,1,1,{'M':10}{'M':31}{'M':100},100 961 10000,0 0 0,0 0 0,0 0 0,100 961 10000,0 0 0,100 961 10000,0 0 0,100 961 10000,0 0 0,0 0 0,0 0 0,100 961 10000,0 0 0
DRCAVTY3,n,r,3969,0,0,0,3969,0,3969,0,3969,0,0,0,3969,0.0,1,1,1,1,1,1,1,{'M':10}{'M':31}{'M':100},100 961 10000,0 0 0,0 0 0,0 0 0,100 961 10000,0 0 0,100 961 10000,0 0 0,100 961 10000,0 0 0,0 0 0,0 0 0,100 961 10000,0 0 0
DRUGDIS,n,r,6000,9999,6000,3999,4000,0,4000,0,4000,0,0,0,4000,2.4,0,1,1,1,1,1,1,{'NI':10}{'NI':50}{'NI':100}{'NI':200}{'NI':500}{'NI':1000},30 150 300 600 1500 3000,49 249 499 999 2499 4999,30 150 300 600 1500 3000,19 99 199 399 999 1999,20 100 200 400 1000 2000,0 0 0 0 0 0,20 100 200 400 1000 2000,0 0 0 0 0 0,20 100 200 400 1000 2000,0 0 0 0 0 0,0 0 0 0 0 0,0 0 0 0 0 0,20 100 200 400 1000 2000,2.4 2.4 2.4 2.4 2.4 2.4
DRUGDISE,n,r,599,698,499,199,500,0,500,0,500,0,0,0,500,2.4,0,1,1,1,1,1,1,{'NI':10},59,68,49,19,50,0,50,0,50,0,0,0,50,2.4
DTOC1L,l,r,5994,0,0,0,3996,3996,0,0,3996,0,3996,0,0,140.5,0,1,1,1,1,1,1,"{'N':10,'NX':2,'NY':4}{'N':10,'NX':5,'NY':4}{'N':50,'NX':2,'NY':4}{'N':50,'NX':5,'NY':4}{'N':100,'NX':2,'NY':4}{'N':100,'NX':5,'NY':4}{'N':500,'NX':2,'NY':4}{'N':500,'NX':5,'NY':4}{'N':1000,'NX':5,'NY':4}{'N':10,'NX':2,'NY':10}{'N':10,'NX':5,'NY':10}{'N':50,'NX':2,'NY':10}{'N':50,'NX':5,'NY':10}{'N':100,'NX':2,'NY':10}{'N':100,'NX':5,'NY':10}{'N':500,'NX':2,'NY':10}{'N':500,'NX':5,'NY':10}{'N':1000,'NX':2,'NY':10}{'N':1000,'NX':5,'NY':10}",54 81 294 441 594 891 2994 4491 8991 108 135 588 735 1188 1485 5988 7485 11988 14985,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990 9990,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990 9990,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990 9990,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990 9990,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,1.28125 2.96875 6.90625 16.09375 13.9375 32.5 70.1875 163.75 327.8125 1.515625 3.203125 8.078125 17.265625 16.28125 34.84375 81.90625 175.46875 163.9375 351.25
DTOC1NA,n,r,5994,0,0,0,3996,0,3996,0,3996,0,0,0,3996,140.5,0,1,1,1,1,1,1,"{'N':10,'NX':2,'NY':4}{'N':10,'NX':5,'NY':4}{'N':50,'NX':2,'NY':4}{'N':50,'NX':5,'NY':4}{'N':100,'NX':2,'NY':4}{'N':100,'NX':5,'NY':4}{'N':500,'NX':2,'NY':4}{'N':500,'NX':5,'NY':4}{'N':1000,'NX':5,'NY':4}{'N':10,'NX':2,'NY':10}{'N':10,'NX':5,'NY':10}{'N':50,'NX':2,'NY':10}{'N':50,'NX':5,'NY':10}{'N':100,'NX':2,'NY':10}{'N':100,'NX':5,'NY':10}{'N':500,'NX':2,'NY':10}{'N':500,'NX':5,'NY':10}{'N':1000,'NX':2,'NY':10}{'N':1000,'NX':5,'NY':10}",54 81 294 441 594 891 2994 4491 8991 108 135 588 735 1188 1485 5988 7485 11988 14985,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990 9990,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990 9990,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990 9990,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990 9990,1.28125 2.96875 6.90625 16.09375 13.9375 32.5 70.1875 163.75 327.8125 1.515625 3.203125 8.078125 17.265625 16.28125 34.84375 81.90625 175.46875 163.9375 351.25
DTOC1NB,n,r,5994,0,0,0,3996,0,3996,0,3996,0,0,0,3996,140.5,0,1,1,1,1,1,1,"{'N':10,'NX':2,'NY':4}{'N':10,'NX':5,'NY':4}{'N':50,'NX':2,'NY':4}{'N':50,'NX':5,'NY':4}{'N':100,'NX':2,'NY':4}{'N':100,'NX':5,'NY':4}{'N':500,'NX':2,'NY':4}{'N':500,'NX':5,'NY':4}{'N':1000,'NX':5,'NY':4}{'N':10,'NX':2,'NY':10}{'N':10,'NX':5,'NY':10}{'N':50,'NX':2,'NY':10}{'N':50,'NX':5,'NY':10}{'N':100,'NX':2,'NY':10}{'N':100,'NX':5,'NY':10}{'N':500,'NX':2,'NY':10}{'N':500,'NX':5,'NY':10}{'N':1000,'NX':2,'NY':10}{'N':1000,'NX':5,'NY':10}",54 81 294 441 594 891 2994 4491 8991 108 135 588 735 1188 1485 5988 7485 11988 14985,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990 9990,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990 9990,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990 9990,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990 9990,1.28125 2.96875 6.90625 16.09375 13.9375 32.5 70.1875 163.75 327.8125 1.515625 3.203125 8.078125 17.265625 16.28125 34.84375 81.90625 175.46875 163.9375 351.25
DTOC1NC,n,r,5994,0,0,0,3996,0,3996,0,3996,0,0,0,3996,140.5,0,1,1,1,1,1,1,"{'N':10,'NX':2,'NY':4}{'N':10,'NX':5,'NY':4}{'N':50,'NX':2,'NY':4}{'N':50,'NX':5,'NY':4}{'N':100,'NX':2,'NY':4}{'N':100,'NX':5,'NY':4}{'N':500,'NX':2,'NY':4}{'N':500,'NX':5,'NY':4}{'N':1000,'NX':5,'NY':4}{'N':10,'NX':2,'NY':10}{'N':10,'NX':5,'NY':10}{'N':50,'NX':2,'NY':10}{'N':50,'NX':5,'NY':10}{'N':100,'NX':2,'NY':10}{'N':100,'NX':5,'NY':10}{'N':500,'NX':2,'NY':10}{'N':500,'NX':5,'NY':10}{'N':1000,'NX':2,'NY':10}",54 81 294 441 594 891 2994 4491 8991 108 135 588 735 1188 1485 5988 7485 11988,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,36 36 196 196 396 396 1996 1996 3996 90 90 490 490 990 990 4990 4990 9990,1.28125 2.96875 6.90625 16.09375 13.9375 32.5 70.1875 163.75 327.8125 1.515625 3.203125 8.078125 17.265625 16.28125 34.84375 81.90625 175.46875 163.9375
